Experiment,Condition,Labeling Protocol,Labeling Target,RMS,Normalized RMS,D,Normalized D
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.14542846,0.756263811,2.433170978,0.918902128
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.18164277,0.944587142,2.609364843,0.985442835
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.17441224,0.906986605,2.57874674,0.973879718
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.1540581,0.801140064,2.480879488,0.936919543
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.14359793,0.746744604,2.422504554,0.914873886
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.16428873,0.85434186,2.532442387,0.956392592
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.1505677,0.782989124,2.462075497,0.929818099
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.17323883,0.900884584,2.573593891,0.971933713
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.14555092,0.756900633,2.433877377,0.919168904
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.13970335,0.726491828,2.399120556,0.906042774
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.14951423,0.777510821,2.456271398,0.927626145
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.17909792,0.931353295,2.598805326,0.981454968
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.18653734,0.970040111,2.629043007,0.992874416
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.14104706,0.733479451,2.407295504,0.909130094
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.17104235,0.889462347,2.563803218,0.968236204
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.15417224,0.80173362,2.481483573,0.937147679
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.14360179,0.746764677,2.42252726,0.914882462
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.15299824,0.795628531,2.475237798,0.934788924
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.16097435,0.837106267,2.516297849,0.950295507
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.1556959,0.809657027,2.489483299,0.940168825
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.1734886,0.90218345,2.574695186,0.972349624
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.16438721,0.85485398,2.532914114,0.956570742
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.1428592,0.742903026,2.418142038,0.913226355
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.14312598,0.744290347,2.419721396,0.91382281
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.16151068,0.839895315,2.518946453,0.951295768
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.17044128,0.886336635,2.561090304,0.967211655
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.19456069,1.011763508,2.659587132,1.004409594
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.17227043,0.895848666,2.569300894,0.970312436
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.197799,1.028603517,2.671343184,1.00884934
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.17040037,0.886123893,2.560905123,0.967141721
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.19963628,1.038157826,2.677878054,1.011317274
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.16471873,0.856577966,2.53449884,0.957169224
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.20418862,1.061831115,2.693669369,1.017280963
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.13714649,0.713195527,2.383251482,0.90004972
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.18498935,0.961990182,2.622907344,0.990557244
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.17608233,0.915671484,2.585989862,0.976615128
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.15060702,0.783193598,2.462290957,0.929899469
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.21558422,1.121091042,2.730853671,1.031323845
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.15545575,0.808408188,2.488230318,0.939695629
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.15352249,0.79835476,2.478035738,0.935845583
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.15948683,0.829370797,2.508879569,0.947493947
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.15413688,0.801549739,2.481296502,0.937077031
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.14310902,0.744202151,2.419621124,0.913784941
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.1418201,0.73749945,2.411947792,0.91088706
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.16618331,0.864194142,2.541440095,0.959790632
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.14822537,0.770808431,2.449086907,0.924912877
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.17434071,0.906614631,2.578434147,0.973761665
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.16504923,0.858296647,2.536073682,0.957763973
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.15481229,0.805062038,2.484858561,0.938422264
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.14143266,0.735484666,2.409620728,0.91000823
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.16941854,0.881018135,2.556440205,0.965455517
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.14062095,0.731263574,2.404715282,0.908155657
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.15270959,0.79412748,2.473691101,0.934204804
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.1686001,0.876762046,2.552687708,0.964038363
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.14655013,0.762096771,2.439608262,0.921333208
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.17816396,0.926496473,2.59487184,0.979969462
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.118868105,0.618143423,2.256969879,0.852358689
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.13916926,0.723714429,2.39583988,0.904803807
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.14408708,0.749288304,2.425374678,0.915957807
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.15915418,0.827640935,2.50720598,0.946861906
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.1410469,0.733478619,2.407294538,0.909129729
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.17759056,0.923514652,2.592441173,0.979051506
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.177012,0.920505997,2.589976399,0.978120669
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.15218434,0.79139605,2.470865319,0.93313763
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.16197245,0.842296633,2.52121555,0.952152707
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.17907834,0.931251474,2.598723187,0.981423947
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.20737839,1.078418705,2.704407468,1.021336272
CRISPR-Sirius Comparison,XXYLT1-MS2,CRISPR-Sirius,XXYLT1,0.17541541,0.912203336,2.583110115,0.975527574
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.17520113,0.911089027,2.582181298,0.9751768
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.1454049,0.756141293,2.433034972,0.918850764
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15280476,0.794622387,2.474201543,0.934397575
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15090919,0.784764956,2.46394394,0.930523728
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.14532314,0.755716121,2.432562738,0.918672422
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.11714287,0.609171776,2.243828877,0.847395908
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.14931723,0.776486372,2.45517925,0.927213688
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15128176,0.786702412,2.465975238,0.93129086
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.16871907,0.877380719,2.553234924,0.964245022
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.18426353,0.958215739,2.620002721,0.989460296
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.16143881,0.839521574,2.518592342,0.951162036
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.17094894,0.888976592,2.563382577,0.968077347
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.17908545,0.931288448,2.598753015,0.981435212
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15934005,0.828607505,2.508141772,0.947215314
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.1805304,0.938802544,2.604777459,0.983710381
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.17641696,0.917411643,2.587428502,0.977158439
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.12974542,0.67470814,2.334915027,0.881795158
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15640336,0.813335994,2.493157465,0.941556397
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15999886,0.832033479,2.511445124,0.948462845
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.1691486,0.879614381,2.555205645,0.964989277
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.18444732,0.959171493,2.620739908,0.989738699
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.18562569,0.965299307,2.625439267,0.991513441
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.19188076,0.997827212,2.649616894,1.000644272
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.16835874,0.875506914,2.551575708,0.963618409
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.17387591,0.904197557,2.576398134,0.972992753
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.18937257,0.984784006,2.640075518,0.997040912
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.16492637,0.857657745,2.535488832,0.957543101
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.12888369,0.670226932,2.329045014,0.879578311
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15101476,0.785313946,2.464520281,0.930741387
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.17283417,0.898780252,2.571804482,0.971257931
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.1605115,0.834699333,2.514001036,0.949428101
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.18851973,0.980349028,2.63678453,0.99579805
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.12644829,0.657562252,2.312170263,0.873205456
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.13947025,0.725279651,2.397690929,0.905502867
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.17007373,0.884425285,2.559424118,0.96658241
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.1433528,0.745469867,2.421060707,0.914328609
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.1404989,0.730628884,2.403974154,0.907875766
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.16150896,0.839886371,2.518937981,0.951292569
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.14068197,0.731580893,2.405085468,0.90829546
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.12890634,0.670344717,2.329199975,0.879636833
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15138327,0.787230289,2.466527386,0.931499382
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.1729645,0.899458001,2.572381502,0.971475846
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.133198,0.692662406,2.357918571,0.890482589
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.14392978,0.748470305,2.424453305,0.915609844
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.14834873,0.771449934,2.449778576,0.92517409
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.16590793,0.862762099,2.540142303,0.959300513
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15007941,0.780449896,2.459392822,0.92880497
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.16136101,0.839116995,2.518208724,0.951017161
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.14492114,0.753625622,2.430235055,0.917793358
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.16405895,0.853146947,2.531339976,0.955976259
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.1727046,0.898106457,2.571230165,0.971041037
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.1467797,0.763290591,2.440916715,0.921827353
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.17157015,0.892207037,2.566173387,0.969131313
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.1732149,0.900760142,2.573488251,0.971893817
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15893646,0.826508737,2.506107691,0.94644713
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.16227196,0.843854159,2.522681722,0.952706416
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.17253758,0.897237911,2.570488878,0.970761085
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.16635628,0.865093629,2.542253536,0.960097833
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.18436937,0.958766134,2.620427388,0.989620674
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15798132,0.821541774,2.501261997,0.944617124
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.115069896,0.5983918,2.227755058,0.84132553
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.14613087,0.759916516,2.437210751,0.920427773
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.17326976,0.901045428,2.573730401,0.971985267
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.17672835,0.919030948,2.58876348,0.977662602
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15722945,0.817631865,2.497415831,0.943164595
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.17548949,0.91258857,2.583430818,0.975648689
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.136444,0.709542406,2.378818568,0.898375603
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.16833565,0.87538684,2.551469197,0.963578185
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.1674641,0.870854566,2.547432257,0.962053609
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.17601058,0.915298367,2.585680849,0.976498427
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.16431056,0.854455381,2.532546993,0.956432097
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15437758,0.802801439,2.482568635,0.93755746
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.14971131,0.778535685,2.457361845,0.928037959
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.16729096,0.869954195,2.546626403,0.961749273
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15281613,0.794681514,2.474262494,0.934420594
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.09504108,0.494237024,2.057321857,0.776960373
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15790744,0.82115758,2.50088531,0.944474866
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.13470374,0.700492625,2.367699499,0.894176417
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.15682371,0.815521917,2.49532858,0.942376332
CRISPR-Sirius Comparison,XXYLT1-PP7,CRISPR-Sirius,XXYLT1,0.14479625,0.752976163,2.429509944,0.917519516
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.14584678,0.758439178,2.435580361,0.919812046
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15772693,0.820218884,2.499963816,0.944126858
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.1463847,0.761236494,2.438663485,0.920976407
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.19852449,1.032376244,2.673935035,1.009828169
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.19443594,1.011114777,2.659127982,1.004236193
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.16817613,0.874557297,2.550732741,0.963300057
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.1478952,0.769091466,2.447231444,0.92421215
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.17904648,0.931085794,2.598589502,0.98137346
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.17502323,0.910163904,2.581408851,0.974885081
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.16368711,0.851213288,2.5295508,0.955300566
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.14365932,0.747063847,2.422865569,0.915010226
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.21759935,1.131570214,2.737096192,1.033681372
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.18866037,0.98108039,2.637328864,0.996003621
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.16794236,0.873341636,2.549651537,0.962891734
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.1905409,0.99085961,2.644545782,0.998729135
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.122371726,0.636363115,2.282991517,0.862185922
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.13779007,0.716542301,2.387284905,0.901572967
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.17474693,0.908727076,2.580206764,0.974431105
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.17654975,0.918102184,2.587998235,0.977373603
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.17332934,0.901355258,2.573993252,0.972084534
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15834613,0.823438876,2.503118081,0.945318085
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.1744063,0.906955716,2.578720789,0.973869918
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.20633414,1.072988347,2.700921017,1.020019592
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.18445972,0.959235976,2.620789603,0.989757466
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15512012,0.80666283,2.486474246,0.939032438
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15586364,0.810529317,2.490356742,0.940498687
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.17288217,0.899029864,2.572017073,0.971338218
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.19253108,1.001209036,2.65205714,1.001565846
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.17898573,0.93076988,2.598334492,0.981277154
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15832868,0.823348132,2.503029448,0.945284613
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.13942343,0.725036175,2.397403366,0.905394267
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.16790259,0.873134822,2.549467365,0.96282218
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15506616,0.806382224,2.486191381,0.938925612
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.18409322,0.957330085,2.619318579,0.989201925
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.14649107,0.761789644,2.439271151,0.921205896
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.1920201,0.998551814,2.650140896,1.000842164
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15626028,0.812591942,2.492416426,0.941276539
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.16848423,0.876159493,2.552154176,0.963836871
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15987588,0.831393953,2.510830085,0.948230572
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.17204997,0.894702219,2.568318407,0.969941393
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15854189,0.824456876,2.504111365,0.945693205
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.17429082,0.906355191,2.578216006,0.973679283
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15552783,0.808783022,2.488606703,0.939837773
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.19580129,1.018214933,2.664127598,1.006124329
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.17404647,0.905084511,2.577146223,0.973275273
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.17112108,0.889871763,2.56415748,0.968369994
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.17862003,0.928868149,2.596796583,0.980696353
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15418623,0.801806372,2.481557568,0.937175624
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15157829,0.788244441,2.467586615,0.931899407
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.16966511,0.88230036,2.557565235,0.965880391
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.16358557,0.850685255,2.529061097,0.955115627
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.16748549,0.870965799,2.547531723,0.962091173
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.1437317,0.747440241,2.423290916,0.915170861
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15460412,0.803979502,2.483763196,0.938008593
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.18474485,0.960718722,2.621930882,0.990188478
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.1681418,0.874378773,2.550574108,0.963240149
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.1534856,0.798162923,2.477839325,0.935771406
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15151453,0.787912873,2.467240534,0.931768707
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.15910345,0.827377127,2.50695028,0.946765339
CRISPR-Sirius Comparison,FBN3-MS2,CRISPR-Sirius,FBN3,0.17423636,0.906071986,2.577977775,0.973589314
